koi_dikco_msky,koi_dicco_msky,koi_fwm_srao,koi_max_mult_ev,koi_fwm_sdeco,koi_dikco_mra,koi_model_snr,koi_dicco_mdec,koi_ror,koi_prad,koi_dikco_mdec,koi_dicco_mra,koi_fpflag_ss,koi_dor,koi_fpflag_co,koi_ldm_coeff1,koi_max_sngle_ev,koi_period,koi_incl,koi_fwm_prao,koi_disposition_num
0.213,0.119,2.04,28.57795,3.36,0.154,170.0,-0.077,0.290753,36.0,-0.148,0.09,0,1.85,1,0.3239,4.794494,0.603086711,47.44,-9.1e-05,0
0.11,0.26,-0.64,15.734998,-0.38,0.1,24.3,-0.19,0.017621,2.19,-0.05,0.18,0,28.5,0,0.2947,5.0990543,41.7084063,88.65,0.00022,2
1.52,1.43,0.9,11.127428,0.8,-0.25,12.2,-1.42,0.020422,2.21,-1.5,-0.13,0,42.65,0,0.4096,4.6766458,33.0257179,89.94,0.0,2
0.159,0.018,0.1112,3024.5012,0.0313,0.029,2206.5,0.017,0.500955,56.02,0.157,-0.006,1,40.048,0,0.319,707.05566,25.366990665,88.77,0.0,0
0.104,0.009,0.003,7372.316,-0.037,0.081,4594.8,-0.008,0.565342,49.76,-0.066,0.003,0,118.688,0,0.3556,5281.3706,428.32173928,89.74,0.009,0
0.165,0.078,-0.0744,9588.551,-0.15778,-0.107,3583.1,0.07,0.900513,197.85,-0.126,0.035,1,149.37,0,0.2893,3593.7092,82.137609997,89.53,-0.05,0
0.583,0.61,-0.2,9.113384,81.7,-0.004,10.1,0.0,0.007509,0.83,-0.017,0.0,0,6.91,1,0.3588,3.4774275,3.06026014,84.39,2e-05,0
0.127,0.008,0.06258,15926.939,-0.06492,0.078,1161.1,0.005,0.674114,83.77,0.1,0.006,1,14.8697,0,0.2866,6370.605,24.0612744,88.22,0.002,0
0.129,0.057,-0.03685,10382.682,-0.02348,0.007,1866.7,0.056,0.656265,61.42,0.128,-0.01,1,40.027,0,0.398,3621.5708,66.36099916,89.3,0.058,0
0.021,0.056,0.91986,15561.399,-0.01633,0.001,2427.5,-0.056,0.631007,153.32,-0.021,-0.005,1,16.9363,0,0.2893,2955.8267,8.939461148,88.11,-0.25,0
0.11,0.003,-0.0391,6199.928,-0.2355,-0.037,6788.8,-0.002,0.632266,89.83,-0.104,-0.001,1,287.264,0,0.3031,2736.8528,135.58607679,89.89,-0.002,0
0.108,4.02,0.449,1397.698,0.0881,-0.094,551.3,-1.09,0.633582,55.07,0.053,-3.87,1,29.73,0,0.5086,337.8618,18.79862195,88.99,0.18,0
0.053,0.043,0.065,1623.0415,-0.125,-0.027,559.2,-0.003,0.344431,29.34,-0.046,0.043,1,22.381,0,0.5575,271.50143,6.30828538,88.23,-0.054,0
0.244,0.316,0.4134,3504.847,0.0745,0.199,1033.2,0.037,0.347886,44.3,0.14,0.314,1,5.9132,0,0.2947,782.2815,4.80912667,85.43,-0.041,0
0.162,0.033,1.4412,2761.372,0.3203,-0.155,997.8,0.015,1.173726,140.22,0.047,0.03,1,8.0,0,0.2866,593.209,2.33211505,77.38,-0.004,0
0.25,0.22,-0.5,32.086765,0.1,-0.17,46.6,0.03,0.012638,1.67,-0.19,-0.22,0,2.693,0,0.4554,4.270795,0.53835407,82.87,0.000103,2
0.222,0.018,-0.157,918.84827,-0.088,-0.079,846.1,0.015,0.437151,48.69,-0.207,0.01,1,190.26,0,0.3238,433.48474,249.36211832,89.65,-0.001,0
0.36,0.71,1.66,8.759629,0.83,0.36,10.4,0.29,0.014016,2.75,-0.01,-0.65,0,13.64,0,0.3671,3.6998906,3.80675878,88.91,-9e-05,1
9.292,9.309,1.7,8.025462,-0.5,-5.585,7.6,-7.478,0.003748,0.46,-7.426,-5.544,1,3.09,1,0.3147,4.129594,0.664727127,82.91,-3e-05,0
0.44,0.5,-0.6,11.572553,-3.1,0.39,13.3,-0.14,0.009069,1.65,-0.19,0.48,0,16.61,0,0.3236,3.405856,9.5084871,89.5,5.6e-05,2
0.41,0.25,0.2,9.537775,-0.9,-0.3,11.7,-0.15,0.01068,1.95,-0.28,-0.19,0,39.0,0,0.3236,3.2259398,34.1086562,89.53,-2e-05,1
0.24,0.8,-0.11,14.08191,0.07,0.23,12.1,-0.21,0.025508,2.57,-0.06,0.77,0,71.8,0,0.3447,4.783647,47.0563327,89.71,-0.00061,2
0.583,0.61,-0.0005,19.2544115,-0.034,-0.004,23.0,0.0,0.021076,2.39,-0.017,0.0,0,15.46,1,0.392,5.5897505,179.85022331,88.5,0.0,0
0.21,0.2,0.4,10.548105,-0.2,0.21,12.4,0.03,0.017837,0.99,-0.01,-0.2,0,57.54,0,0.45,3.4794288,10.0100312,89.93,-0.00019,1
0.55,0.64,-0.01,17.21297,-0.4,-0.07,20.0,0.63,0.026984,2.07,0.54,-0.07,0,100.54,0,0.4535,6.8300676,96.169569,89.97,-1e-05,2
2.2,1.3,3.2,8.886386,1.5,0.31,11.8,-0.14,0.003415,1.11,2.18,1.3,0,2.44,1,0.2246,3.476329,1.55090374,70.47,-5.6e-05,0
0.76,0.24,0.66,10.152113,1.47,0.62,13.7,0.08,0.013071,0.76,0.44,0.22,0,39.21,0,0.5308,3.3687685,12.67143692,89.93,-3e-05,1
0.546,0.016,0.49,59.158527,0.4,0.387,57.0,0.003,0.086168,4.98,0.385,0.016,0,131.3,0,0.5308,18.645964,60.32668824,89.57,-2e-05,1
0.35,0.77,1.18,11.416978,0.61,0.0,9.2,-0.7,0.008651,0.5,-0.35,-0.3,0,15.53,0,0.5308,4.2803407,2.63595435,89.98,-6.9e-05,1
0.29,0.37,-0.79,16.528004,-0.15,0.22,22.3,-0.24,0.028716,4.47,-0.19,0.27,0,23.1,0,0.4641,7.0610948,82.303914,87.87,0.00059,2
0.316,0.011,0.2239,4448.3086,0.164,0.308,3766.3,0.011,0.620414,147.83,0.073,0.0,1,213.39,0,0.5474,2269.8792,131.97827736,89.84,-0.075,0
0.87,0.82,0.6,7.950458,-1.8,0.52,9.0,0.58,0.007785,0.69,0.7,0.58,0,3.26,1,0.6441,3.5116827,0.789171236,82.65,-6e-05,0
0.72,0.58,-1.53,15.124316,-0.53,-0.41,18.8,0.49,0.014464,2.8,0.59,-0.3,0,6.19,0,0.2931,4.486335,17.9346606,80.93,0.0,2
2.63,2.45,0.7993,2746.6414,0.2232,2.44,4257.4,1.07,0.252353,76.53,0.98,2.2,1,219.83,0,0.2138,1472.0707,241.07074582,89.89,-0.0494,0
0.138,0.002,0.0165,4857.7856,0.1283,0.075,7056.8,0.002,0.440724,54.91,0.116,0.0,1,97.2474,0,0.3238,2513.578,106.17593813,89.58,0.001,0
0.079,0.004,-0.0505,6016.8013,-0.1612,0.046,1113.2,0.003,0.651649,72.8,-0.064,0.003,1,117.134,0,0.4096,3334.8032,184.6467208,89.76,0.0,0
0.054,9.699,2.27511,8773.91,0.30207,0.029,1178.0,-3.416,1.359118,144.85,0.045,-9.078,0,9.107,0,0.3342,1160.276,6.282033445,78.75,0.209,0
0.099,0.13,0.1116,5826.99,-0.0445,-0.014,2270.6,0.091,0.43965,43.06,-0.098,0.093,1,8.115,0,0.4966,529.97815,5.519188936,86.76,0.0,0
0.45,0.59,-0.41,8.679704,-0.47,0.45,7.0,0.1,0.00685,1.52,-0.02,0.58,0,10.6,0,0.2774,2.8304453,5.3360574,89.97,1.2e-05,1
0.095,0.067,-0.0557,4905.8604,0.3281,-0.048,2048.7,-0.047,0.242856,51.32,-0.082,-0.049,1,6.7745,0,0.3098,630.97034,4.818863794,85.89,0.0155,0
0.398,0.21,-0.259,1105.5472,-0.2218,-0.06,961.4,-0.071,0.448226,34.07,-0.394,0.2,1,209.01,0,0.4535,466.2466,178.26802035,89.69,-0.047,0
0.264,0.022,-0.0602,3068.0718,-0.3089,-0.056,1548.2,-0.015,0.671032,91.3,-0.258,-0.017,1,4.373,0,0.2947,659.31134,2.181555909,73.24,0.001,0
0.163,6.02,0.99086,9024.938,3.69053,-0.152,932.1,-5.761,0.618592,172.25,0.058,-1.76,1,3.521,0,0.4473,578.2853,0.895276162,79.89,0.0,0
0.127,0.12,-0.041,1007.85223,0.1546,0.075,733.5,0.039,0.353195,38.3,0.103,-0.114,1,366.8,0,0.3447,493.80292,244.83274973,89.84,0.0075,0
0.17,0.18,-0.14,14.594358,-1.62,0.14,17.3,-0.15,0.0242,2.6,-0.09,0.09,0,14.59,0,0.3071,5.115564,30.4544418,86.35,0.0002,2
8.03,8.21,3.14,16.00222,3.96,5.06,18.8,6.48,0.015409,1.65,6.24,5.03,0,15.57,1,0.4096,5.0956182,10.26558924,87.56,-0.00078,0
8.09,7.74,1.48,14.66577,32.76,-1.59,16.2,7.64,0.168616,16.74,7.93,-1.23,0,4.41,1,0.4341,8.1289015,18.9257333,74.84,-0.00032,0
0.89,0.73,1.0,14.600046,-0.7,0.6,14.4,0.46,0.023418,2.09,0.65,0.57,0,56.75,0,0.4341,4.36537,37.8862977,89.97,-0.00057,2
1.14,1.16,-1.8,9.855895,-0.1,-0.72,11.7,0.9,0.032654,3.89,0.9,-0.76,0,7.82,0,0.3588,4.1041045,10.54841329,82.52,0.00018,1
2.04,1.86,1.0,8.24968,-1.1,0.63,10.8,-1.84,0.018879,1.89,-1.94,0.21,0,593.0,0,0.5256,4.0118227,133.6348207,89.96,-8e-05,1
1.0,0.61,30.06,11.281433,1.58,0.9,12.4,0.0,0.019583,2.24,0.5,0.0,1,24.59,1,0.3288,4.7375393,11.9615433,88.66,-0.01404,0
0.2,0.15,1.2,11.923062,0.1,0.05,12.6,-0.1,0.017696,2.62,-0.2,-0.11,0,70.7,0,0.3589,4.116614,32.510844,89.66,-0.0003,1
2.9,2.9,-1.3,9.678385,0.7,-2.5,23.0,-1.43,0.021076,2.39,-1.48,-2.53,0,15.46,0,0.392,3.9657817,0.56683399,88.5,5e-05,0
0.076,0.021,-0.108,830.7088,0.013,-0.065,990.3,0.003,0.438163,38.61,0.039,-0.02,1,77.1,0,0.4767,243.31154,62.127677128,89.14,0.0007,0
3.14,3.28,-7.3,12.304457,1.36,-2.53,15.6,2.05,0.012353,1.09,1.85,-2.55,1,19.73,1,0.3728,4.2589626,31.9730649,87.92,0.00126,0
0.57,0.58,0.8,9.294928,-0.2,0.31,11.8,-0.4,0.012591,1.58,-0.48,0.43,0,30.21,0,0.2947,3.6126342,10.90752977,89.72,-0.00017,1
0.072,0.004,0.0341,1980.3479,0.0648,0.035,1638.0,-0.001,0.573511,53.3,0.063,0.004,1,91.575,0,0.3928,1044.9034,143.1188694,89.56,0.0,0
0.092,0.024,-0.1028,3952.4019,0.0859,0.011,2314.5,-0.023,0.551423,46.61,0.091,0.008,1,155.75,0,0.3728,1905.2205,76.81985465,89.73,-0.04,0
0.146,0.012,0.047,3143.7156,0.1725,-0.006,4958.6,0.002,0.472994,112.86,0.146,-0.011,1,91.71,0,0.3078,1740.7664,165.40574995,89.32,0.0005,0
0.083,3.9,-0.1051,4634.1714,0.5678,-0.035,1804.1,-3.8,0.611676,55.04,0.075,0.79,1,128.82,0,0.5684,1570.6997,71.661915163,89.73,-0.056,0
0.075,3.12,-2.35208,7982.978,0.23732,0.069,1246.3,0.66,0.691937,68.38,-0.031,3.05,0,18.5775,0,0.4096,1434.9257,9.44942685,88.78,0.0,0
2.861,2.703,3.45,23.79851,2.55,2.008,137.7,1.915,0.308722,25.52,2.038,1.908,0,1.853,1,0.4966,4.7495775,0.715802309,47.55,-0.00193,0
0.043,0.003,-0.0854,4710.9443,0.003,0.014,2424.0,-0.001,0.515411,50.88,-0.041,0.003,1,75.418,0,0.3447,1458.0443,70.58284717,89.33,0.0,0
0.27,5.05,-1.1269,4274.583,-2.5177,-0.18,1467.6,4.89,0.529249,112.12,0.201,1.27,1,4.579,0,0.3354,399.2022,2.995357359,79.4,-0.11,0
0.044,0.54,-0.8795,2023.0347,0.139,0.014,259.4,-0.31,0.438215,39.38,0.042,0.45,1,8.402,0,0.3556,248.55951,3.840485025,81.86,-0.0538,0
0.583,0.61,-0.0005,19.2544115,-0.034,-0.004,23.0,0.0,0.021076,2.39,-0.017,0.0,1,15.46,0,0.392,5.5897505,1.92027188,88.5,0.0,0
0.23,0.23,-1.5,8.740581,-0.1,0.23,8.9,-0.03,0.008422,1.08,-0.05,0.22,0,12.63,0,0.319,2.7914157,10.5226374,86.34,0.0001,1
0.08,1.47,-0.3492,1660.1578,0.8592,-0.011,842.1,-1.45,0.404139,44.35,-0.079,0.26,1,24.577,0,0.3071,339.3766,10.443341795,88.35,-0.08,0
0.24,0.13,-0.3,8.947078,-0.12,0.12,6.4,-0.13,0.025738,505.94,-0.21,0.02,0,6.24,0,0.9386,11.565068,4.75307877,89.83,0.0,0
0.133,2.77,-0.1571,1510.6034,0.2019,-0.034,1018.8,-1.85,0.570606,53.03,-0.129,2.07,1,45.768,0,0.5167,407.62717,19.515013291,89.13,-0.38,0
0.06,0.21,-0.04,21.7057,0.07,-0.01,22.4,-0.14,0.008154,1.02,0.05,-0.16,0,5.582,0,0.3344,4.697103,1.772451066,89.94,2e-05,2
0.56,0.53,0.38,22.333456,0.22,0.39,28.3,-0.41,0.011866,1.41,-0.4,0.34,0,16.78,0,0.3588,5.513631,19.9158863,87.45,-5.2e-05,2
0.091,0.006,0.701,1085.162,0.244,0.015,1012.2,0.001,0.727029,88.28,0.09,-0.006,1,100.9,0,0.3928,349.4392,54.061328105,89.24,0.001,0
0.1,0.068,-0.0495,1830.6681,-0.1311,0.041,1008.1,-0.004,0.474437,54.35,-0.091,0.068,1,58.73,0,0.3447,442.1371,34.525990182,88.94,-0.015,0
0.43,0.58,-0.53,7.3889694,0.9,-0.41,13.9,-0.16,0.018057,5.03,-0.12,-0.55,0,984.7,0,0.3166,4.497977,494.485085,90.0,0.00021,1
10.53,10.52,43.4,8.448912,1.8,10.52,8.7,0.32,0.013573,1.08,0.23,10.52,0,53.5,1,0.4535,3.0286725,14.2821417,89.99,-0.01074,0
0.111,0.029,0.1357,8837.927,0.0101,0.078,1256.8,-0.025,0.669838,61.81,0.078,-0.015,1,62.911,0,0.3342,1842.3464,18.64532882,89.59,0.01,0
0.039,0.018,-0.0298,5248.3135,0.0374,-0.022,3506.5,-0.017,0.566124,66.27,-0.032,0.006,1,27.3976,0,0.319,1230.2605,20.882125422,88.45,-0.034,0
0.48,0.64,0.7,10.198106,-0.2,0.2,11.6,0.56,0.015078,1.45,0.43,0.31,0,26.62,0,0.3928,3.6133945,14.0545718,89.74,-0.00018,1
0.46,0.58,0.2,11.603067,-0.62,-0.37,17.8,0.44,0.011914,1.08,0.28,-0.39,0,30.5,0,0.3858,4.6279745,30.8609783,88.4,-3.3e-05,2
0.6,0.7,1.6,7.158429,-0.7,0.35,6.0,0.5,0.009764,0.89,0.5,0.38,0,18.562497,0,0.4966,3.380983,3.652810043,89.73,-0.00014,0
7.153,7.033,3.143,92.45162,-18.932,1.615,81.6,-6.859,0.329463,118.33,-6.969,1.554,1,11.69,1,0.292,43.46923,15.65134872,83.78,-0.00463,0
0.53,0.55,0.5,8.818274,-0.9,-0.53,12.3,0.3,0.006342,0.79,0.07,-0.46,0,11.48,0,0.3985,3.2296839,6.86674226,87.98,-2.3e-05,1
0.05,0.1,-0.39,12.489515,0.95,-0.02,16.6,-0.04,0.012311,2.39,0.04,0.09,0,3.1,0,0.2931,4.311182,8.37159554,71.53,0.0,2
0.04,0.33,0.0869,2969.994,-0.0815,0.01,765.3,0.327,0.61205,63.23,-0.04,-0.045,1,203.27,0,0.3447,1956.8931,286.1755875,89.83,0.1,0
0.205,0.037,0.1379,3395.6633,-0.0681,0.186,2163.4,-0.002,0.498993,53.89,-0.086,0.037,1,53.24,0,0.3147,1794.8895,152.15144795,89.08,0.0,0
8.31,8.28,-11.99,12.59456,-5.03,-3.4,17.3,-7.566,0.0078,1.39,-7.58,-3.37,0,3.38,1,0.4926,6.566211,0.542636318,89.05,0.000667,0
0.16,0.041,-0.182,3602.28,-0.0254,-0.131,1349.8,-0.022,0.622126,47.83,-0.093,-0.035,1,47.883,0,0.4535,1199.1562,29.911334059,89.33,0.02,0
0.203,4.97,-3.19435,8608.961,0.11539,0.047,1210.8,-0.19,0.632037,125.68,-0.198,4.97,1,14.675,0,0.3218,1221.9614,5.877122485,87.86,-0.39,0
0.355,7.64,4.5424,1979.4828,0.9623,-0.037,1419.0,-1.266,0.441963,64.91,-0.354,-7.535,1,21.794,0,0.2774,401.05414,10.636305846,88.95,0.22,0
5.349,4.55,-13.6194,4399.1655,-3.874,-5.149,625.1,-1.365,0.426764,36.63,-1.449,-4.34,1,2.2796,1,0.4341,506.17026,2.1032389,57.98,0.2722,0
0.205,0.035,0.005,1033.9763,-0.251,-0.1,879.0,0.01,0.469839,38.79,-0.179,-0.033,1,93.85,0,0.3117,319.06168,46.698200933,89.31,0.008,0
0.12,0.16,-0.09,19.099873,-1.86,-0.06,20.0,-0.05,0.013216,1.04,-0.1,0.15,0,35.54,0,0.5575,4.6403737,15.99560373,89.86,0.0001,2
0.34,0.019,0.2,738.8554,-0.339,0.076,249.5,0.016,1.246769,65.76,-0.332,-0.012,1,18.41,0,0.3156,244.41202,4.39451798,85.12,0.01,0
4.49,8.67,-2.25,42.05814,0.27,-4.43,63.7,-1.41,0.298163,35.1,-0.74,-8.56,1,3.19,1,0.3928,11.719671,25.9518795,66.75,0.00783,0
1.49,1.52,1.2,11.293735,-0.8,0.69,13.2,-1.25,0.012509,3.98,-1.33,0.86,0,16.72,0,0.3963,3.4086754,29.7681831,87.47,-0.00024,1
0.038,0.098,0.0181,1346.1093,0.1146,0.035,1003.7,0.068,0.500413,42.62,-0.014,0.07,1,100.69,0,0.4767,405.23132,56.048096688,89.34,-0.01,0
10.029,10.021,-19.4,8.892041,-19.2,-7.01,9.2,-7.237,0.004761,1.14,-7.172,-6.931,0,6.35,1,0.2099,3.9002013,2.25161215,84.15,0.000455,0
1.34,1.55,0.0,9.655775,2.0,-1.13,12.6,-0.97,0.021673,1.28,-0.72,-1.21,0,85.7,0,0.45,4.0756006,36.7662364,89.89,5e-05,1
0.209,0.066,-0.1123,1914.6945,-0.2391,-0.056,1219.4,0.039,0.300401,31.66,-0.202,-0.053,1,89.97,0,0.3661,489.11285,50.35545898,89.9,0.027,0
0.29,0.34,-0.5,10.012854,-0.5,-0.22,11.8,0.27,0.013277,1.45,0.2,-0.22,0,16.25,0,0.3588,3.8564703,14.0328775,89.85,0.00012,2
0.1,0.37,-1.1,11.174874,-1.9,-0.03,12.6,0.27,0.018529,1.75,0.1,-0.26,0,9.01,0,0.3342,3.8127608,13.2226149,83.99,0.00039,2
0.3,0.49,-0.7,10.3343725,0.1,-0.27,12.8,0.2,0.009301,0.93,0.12,-0.5,0,12.03,0,0.4695,3.6012197,2.53742164,88.64,9e-05,1
0.09,0.09,0.23,9.985249,0.3,0.02,9.9,-0.09,0.007771,1.69,-0.08,0.04,0,8.34,0,0.2958,3.5904677,3.54828691,89.75,-2.4e-05,0
0.17,0.06,-1.4,11.843333,-1.2,-0.04,15.5,0.03,0.013638,2.25,0.17,-0.05,0,40.98,0,0.3747,4.2040725,62.596544,89.66,0.00027,1
6.25,7.9,9.37,9.503792,-13.38,3.98,11.2,-5.3,0.026189,2.04,-4.81,5.93,1,12.63,1,0.6188,3.3867264,18.79852,85.75,-0.00545,0
0.081,0.012,-0.0517,2722.2307,-0.0752,-0.079,2016.1,0.012,0.519054,61.44,-0.019,0.002,1,112.27,0,0.3447,1426.054,156.51657398,89.49,0.002,0
0.441,11.402,-0.14605,13049.263,-0.52746,0.197,796.5,11.402,0.525639,43.45,0.394,0.068,1,4.0409,0,0.4535,991.5622,1.366946478,77.58,-0.085,0
0.114,0.068,-0.377,3772.7717,-0.024,-0.073,1952.3,-0.048,0.646575,47.52,-0.087,0.048,0,266.524,0,0.5172,2209.2163,313.09275066,89.92,-0.12,0
2.11,2.17,0.0,8.017105,2.4,-1.82,11.5,-1.02,0.00732,0.77,-1.06,-1.91,0,1.736,1,0.3447,4.8229976,0.566813677,75.01,-7e-06,0
0.131,0.035,-0.1316,1935.9791,-0.0156,-0.124,1386.8,-0.008,0.524595,56.66,-0.041,-0.035,1,67.97,0,0.3511,791.3958,157.32263943,89.25,0.004,0
0.054,0.019,0.1102,3157.9004,-0.1919,0.021,185.6,0.018,0.607369,60.49,-0.049,0.004,1,18.23,0,0.4385,1362.1129,9.53040216,88.24,0.01,0
0.282,0.113,-0.1235,1192.1765,-0.3914,-0.088,699.9,-0.113,0.154013,16.67,-0.268,-0.001,1,7.711,0,0.3147,167.32446,4.218512654,84.29,0.0078,0
0.31,0.118,-0.203,599.1376,-0.324,-0.214,389.8,-0.083,0.414572,44.86,-0.224,-0.083,1,11.62,0,0.3147,90.12858,8.529991199,83.95,0.0082,0
0.583,0.61,-0.0005,2751.963,-0.034,-0.004,23.0,0.0,0.021076,2.39,-0.017,0.0,1,15.46,0,0.392,460.4391,3.47140045,88.5,0.0,0
0.086,1.53,-0.6073,2233.577,-0.7077,0.076,362.1,0.92,0.496555,70.65,-0.04,1.22,1,4.874,0,0.2931,256.50287,1.922862476,78.15,-0.04,0
0.26,0.31,0.14,13.494022,-0.47,0.25,14.7,0.14,0.020964,2.99,0.07,0.27,0,29.3,0,0.3958,4.689459,16.00747237,88.09,2e-05,2
0.08,0.23,0.7,12.118849,-0.6,0.08,15.1,-0.2,0.018829,2.64,0.02,-0.11,0,53.42,0,0.4133,4.7649403,54.6493679,89.98,-0.00018,2
0.35,0.34,-0.15,30.88894,0.73,-0.23,36.7,-0.16,0.040808,4.35,-0.27,-0.3,0,72.7,0,0.5256,13.033024,100.8276725,89.47,0.00109,2
0.76,0.74,0.2,12.770859,0.5,0.27,14.1,0.69,0.015214,1.79,0.71,0.26,0,18.67,0,0.3288,4.005751,15.5764061,88.27,-9e-05,1
0.74,0.7,-0.6,10.070184,1.2,0.17,11.4,-0.63,0.010975,1.11,-0.72,0.23,0,21.96,0,0.3342,3.4882889,10.00506974,89.61,4e-05,1
2.21,2.16,0.7,7.6857986,-1.0,1.53,10.2,1.64,0.007777,0.77,1.59,1.4,1,4.14,1,0.4035,3.5185916,0.905675699,89.89,-3e-05,0
0.43,0.48,-0.6,11.612474,-0.3,0.4,12.5,0.29,0.019643,1.82,0.16,0.38,0,30.4,0,0.3858,4.29579,36.2580749,88.52,0.00022,1
0.5,0.27,2.5,9.358867,2.0,-0.03,11.5,0.27,0.014003,1.88,0.5,0.02,0,12.075,0,0.4554,2.9194205,12.4326997,88.99,-0.00051,1
1.0,1.23,2.2,9.230294,-0.2,0.89,10.7,-0.85,0.01644,2.21,-0.45,0.89,0,23.44,0,0.4554,3.7956724,30.9902997,89.03,-0.00064,1
0.35,0.28,0.1,27.56991,0.32,0.17,37.5,0.25,0.239459,90.37,0.31,0.13,1,9.11,0,0.4781,6.2676506,15.9750417,82.36,6e-05,0
0.52,0.27,-0.49,10.279693,-0.82,0.24,14.6,0.27,0.008729,0.81,0.46,0.04,0,38.66,0,0.4695,3.464239,16.0505464,89.8,0.0,2
4.8,1.83,-12.54,8.425233,7.57,-4.5,9.8,1.83,0.011222,1.35,1.61,0.0,0,7.01,1,0.3288,3.5864801,0.805267592,89.33,0.000792,0
0.056,6.08,-0.89204,4499.233,-2.8057,-0.016,1725.6,5.75,0.480493,48.38,0.054,1.974,1,18.7517,0,0.3928,862.85516,11.082622625,89.37,-0.14,0
0.121,0.007,0.0623,2353.8933,0.0545,0.082,3162.0,-0.003,0.290386,54.16,0.089,-0.006,1,464.03,0,0.3166,1673.3716,421.42848194,89.96,0.001,0
6.0,5.83,-336.46,33.81817,-2.59,-5.6,67.1,2.46,1.639758,168.68,2.12,-5.3,1,2.75,1,0.4096,5.085161,1.096587245,17.79,0.0,0
0.105,4.9,3.2307,8185.3516,0.05154,0.004,2060.3,0.82,0.494689,58.77,-0.105,-4.8,1,9.19,0,0.3342,731.5662,3.012476415,85.58,0.318,0
0.195,0.023,-0.07613,6095.637,-0.21307,-0.089,2000.2,0.019,0.619359,97.39,-0.173,0.013,1,114.685,0,0.2938,3457.2986,204.74104758,89.7,-0.005,0
4.68,4.57,-6.9,10.337952,9.9,0.26,13.7,4.57,0.006119,0.67,4.67,0.23,0,1.719,1,0.3661,4.0422535,0.759740194,73.19,0.000137,0
0.112,6.46,1.85821,6682.481,-2.0183,-0.11,445.7,4.67,0.713388,278.81,-0.021,-4.457,1,14.84,0,0.5645,1164.3347,4.664186517,88.88,0.28,0
0.15,0.021,-0.0005,15114.678,-0.034,0.091,1160.6,0.003,0.64771,40.74,-0.119,-0.021,1,4.5334,0,0.6414,1312.7002,1.092066399,83.83,0.0,0
0.069,10.039,1.8293,2040.3453,0.0481,-0.03,661.4,-0.261,0.453323,35.35,-0.062,-10.035,1,6.8894,0,0.398,181.4957,3.053578643,80.73,0.0646,0
0.05,0.067,0.1897,2288.0679,-0.034,0.033,296.8,0.063,0.300827,60.35,0.038,-0.022,1,11.798,0,0.5775,253.59456,2.992662857,90.0,0.0,0
6.696,6.334,-17.176,1195.9324,17.219,-4.681,272.6,4.511,0.392575,52.09,4.788,-4.447,1,5.858,1,0.3719,187.92606,4.664188563,77.64,0.119,0
2.56,2.67,0.2,10.583577,2.3,-0.25,1.5,2.65,0.005473,0.81,2.54,-0.28,1,5.704879,1,0.3268,5.319603,0.954873008,84.19,0.0,0
0.524,0.518,1.04447,10405.198,-0.27207,-0.237,1361.5,-0.381,0.57282,33.4,-0.467,-0.35,1,2.6069,0,0.4228,692.44147,0.56493412,74.63,0.0,0
0.096,0.65,1.8893,7331.0435,-0.75449,-0.063,858.8,0.36,0.562236,150.48,0.073,-0.54,1,3.7523,0,0.2714,905.2932,1.674984844,78.77,0.419,0
0.72,0.74,0.6,10.37786,-1.0,0.6,12.6,-0.39,0.01767,2.35,-0.41,0.63,0,70.2,0,0.2971,4.206401,35.8754482,89.98,-0.00023,1
0.61,0.16,0.3,13.295371,-0.23,-0.3,16.3,-0.14,0.011683,5.05,-0.53,-0.08,0,11.53,0,0.4109,3.8754206,7.31945294,89.44,-5.4e-05,2
0.24,0.27,-0.09,15.342841,-0.53,-0.2,25.0,0.25,0.018458,7.97,-0.13,-0.1,0,33.86,0,0.4109,5.2988043,35.8007112,89.93,3e-05,2
8.43,8.31,7.0,10.599495,11.6,2.22,12.3,8.05,0.00763,0.67,8.13,2.09,0,2.226,1,0.4341,3.653655,0.790049989,85.23,-0.000437,0
0.2,0.23,0.58,9.682645,-1.19,0.04,9.5,0.16,0.008287,3.58,-0.2,0.16,0,8.63,0,0.4109,3.7869942,4.32710579,89.83,-5.9e-05,1
4.501,0.456,-3.8189,563.86554,1.7988,-4.069,23.9,0.26,0.410192,29.61,1.924,-0.374,1,19.53,1,0.6834,189.60767,14.15402615,86.48,0.0,0
0.099,0.023,-0.1108,5193.9497,0.1114,-0.002,1112.0,0.005,1.187681,138.25,0.099,0.022,1,21.75,0,0.319,1374.4504,33.93754213,84.78,-0.04,0
0.62,0.58,-2.44,11.643734,-1.2,0.5,13.5,0.4,0.012104,3.22,0.36,0.41,0,6.9,0,0.4046,3.6643867,20.7057153,82.32,0.00031,2
0.02,0.11,0.03,12.710663,0.56,0.02,23.8,0.11,0.020634,1.91,-0.01,-0.02,0,53.0,0,0.3928,4.6461225,60.532988,89.33,0.0,1
4.43,4.35,-3.6,7.5423293,1.9,-4.0,9.8,-1.9,0.007308,0.74,-1.9,-3.92,0,2.02,1,0.3447,3.659958,3.7228679,66.65,0.000179,0
0.65,0.15,0.143,46.58143,0.512,0.22,66.0,0.15,0.044054,3.46,0.62,0.04,0,35.69,0,0.5746,23.154446,58.0198583,88.47,5e-05,2
